name,latitude,longitude,road_type
Harrington Road,13.070598,80.232125,tertiary
Harrington Road,13.071096281579434,80.23204219806374,tertiary
Venkatachalapathy Street,13.0721955,80.23161455,residential
Harrington Road,13.071888703298693,80.23191819571761,tertiary
Harrington Road,13.072549164436413,80.2318031970508,tertiary
Harrington Road,13.073848299246436,80.23187600738919,tertiary
Harrington Road,13.07530875,80.23206055,tertiary
EVR Periyar Salai,13.075643976622484,80.23297309513951,primary
Arunachalam Street,13.0702637,80.2318427,residential
Vaidyanathan Street,13.0705579,80.2315413,residential
Vaidhanathan Street,13.070545603888796,80.23199215170449,residential
Vaidyanathan Street,13.070567600000002,80.2310272,residential
Vaidyanathan Street,13.0705579,80.2315413,residential
Vaidyanathan Street,13.07059445,80.23071775,residential
Vaidyanathan Street,13.070567600000002,80.2310272,residential
"['Arunachalam 2nd Lane', 'Murugesan Street']",13.070133334446465,80.2308248042486,residential
Pillayar Koil Street,13.0703628,80.2305083,residential
Vaidyanathan Street,13.07060995,80.23055255,residential
Harrington Road,13.07035585,80.2324051,tertiary
Chari Road,13.069455186804534,80.23230385677041,tertiary
Muthiappan Street,13.068804199999997,80.23185235,residential
"['Choolaimedu Bridge', 'Chari Road', 'Choolaimedu High Road']",13.06784007528585,80.23168655575596,tertiary
Mayor Sathyamurthy Road,13.0735976,80.24609465,residential
Brindavan Street,13.07353965,80.2457542,residential
School Road,13.0722737,80.2456698,residential
Brindavan Street,13.072253100000001,80.2459878,residential
Brindavan Street,13.072431250000001,80.2459305,residential
School Road,13.0714976,80.2421185,residential
School Road,13.0716806,80.24270720000001,residential
School Road,13.0714976,80.2421185,residential
Mc Nichols Road,13.070933,80.241892,primary
3rd Street,13.073367000000001,80.24336885,residential
Jaganathapuram 2nd Street,13.0733786,80.2429501,residential
Jaganathapuram 2nd Street,13.073764950000001,80.2429917,residential
School Road,13.0716806,80.24270720000001,residential
School Road,13.07177575,80.2430929,residential
Jaganathapuram 2nd Street,13.07213955,80.2429235,residential
Jaganathapuram 2nd Street,13.07289555,80.242935,residential
Jaganathapuram 2nd Street,13.07213955,80.2429235,residential
McNichols Road,13.065837349999999,80.24351285,primary
"['Valluvar Kottam High Road', 'Sterling Road']",13.0655424827168,80.24244536518147,secondary
"['Tank Bund Road', 'Sterling Avenue']",13.062573231296305,80.23623122936422,secondary
Nelson Manickam Road,13.063199012111994,80.23562536642639,secondary
Sivaganga Road,13.064797549999998,80.24132715,residential
Sivaganga Road,13.064169249999999,80.24128999999999,residential
Sterling Road,13.065257549999998,80.2408494,secondary
Venkatanarayana Road,13.03440535,80.23757714999999,secondary
burkit road,13.034279632394915,80.23737571952803,secondary
Venkatanarayana Road,13.03277415,80.23861005,secondary
South West Boag Road,13.0315038,80.2343893,tertiary
Madurai Veeran Street,13.0319477,80.23409755,residential
South West Boag Road,13.031388974650312,80.23379655703486,tertiary
Annasalai Street,13.031157756667879,80.23408826645205,tertiary
New Boag Road,13.0303199,80.2290224,secondary
New Boag Road,13.030428172913782,80.22959562446286,secondary
Muthurangam Road,13.030019400000002,80.2285984,residential
New Boag Road,13.0303362,80.2287557,secondary
Muthurangam Road,13.03050905,80.22863425,residential
New Boag Road,13.030412961154266,80.22803590847555,secondary
New Boag Road,13.030486100000001,80.22739565,residential
New Boag Road,13.030412961154266,80.22803590847555,secondary
70 Feet Road,13.030196756718228,80.22745140230765,secondary
Police Quarters Road,13.033619261891237,80.22973252119752,residential
Madley Road,13.035075619057693,80.23000688642195,tertiary
Madley Road,13.035134343480703,80.22971429850405,tertiary
Guild Street,13.03540898307905,80.22963922855146,residential
Madley Road,13.035134343480703,80.22971429850405,tertiary
Madley Road,13.035194721088198,80.2293961035114,tertiary
Madley Road,13.035194721088198,80.2293961035114,tertiary
"['Madley subway', 'Madley Road']",13.035397821628816,80.22719806704234,tertiary
Muthurangam Road,13.034587601133856,80.22912249602277,residential
Hensman Road,13.03679075,80.23610995,residential
Kannadasan Salai,13.0369998,80.2364473,residential
Venkatanarayana Road,13.037275204648422,80.23585555719337,secondary
South West Boag Road,13.031776749999999,80.2358819,tertiary
South West Boag Road,13.03216585,80.2379771,tertiary
Mopparappan Street,13.031694308728149,80.23709346183693,tertiary
Sadulla Street,13.03311455,80.23611059999999,tertiary
Mopparappan Street,13.032834250000002,80.23701750000001,tertiary
Mopparappan Street,13.0339031,80.23697435,tertiary
Burkit Road,13.03417465,80.23705845,secondary
Burkit Road,13.034397864350463,80.2352201236194,secondary
Venkatanarayana Road,13.0333303,80.23825035,secondary
Sadulla Street,13.033161950213664,80.2376635214446,tertiary
Sadulla Street,13.03308915,80.23466705,tertiary
Madurai Veeran Street,13.033429250000001,80.23411254999999,residential
Madurai Veeran Street,13.03300065,80.2341083,residential
Madurai Veeran Street,13.033429250000001,80.23411254999999,residential
Moosa Street,13.03374325,80.2346615,residential
Moosa Street,13.03373257901005,80.23358205149891,residential
Mopparappan Street,13.03339465,80.23699074999999,tertiary
Moosa Street,13.03368325,80.23609615000001,residential
South Dhandapani Street,13.03360735,80.23304490000001,tertiary
South Dhandapani Street,13.0338973,80.23305875,tertiary
Moosa Street,13.03373257901005,80.23358205149891,residential
South Dhandapani Street,13.03147715,80.23293805,tertiary
South West Boag Road,13.030991,80.2318416,tertiary
South West Boag Road,13.031269,80.23321870000001,tertiary
Damodaran Street,13.03355075,80.23178485,residential
South Dhandapani Street,13.0332676,80.2330357,tertiary
South Dhandapani Street,13.03360735,80.23304490000001,tertiary
Srinivasa Street,13.03161355,80.2318248,residential
South Dhandapani Street,13.03147715,80.23293805,tertiary
South Dhandapani Street,13.0320416,80.23297495,tertiary
Gopal Street,13.0323043,80.2318142,residential
South Dhandapani Street,13.0320416,80.23297495,tertiary
South Dhandapani Street,13.0324648,80.23300435,tertiary
South Dhandapani Street,13.032804850000002,80.23302179999999,tertiary
South Dhandapani Street,13.0332676,80.2330357,tertiary
Shivaji Street,13.033004977160717,80.23179514921219,residential
South Dhandapani Street,13.03438095,80.23309315,tertiary
Burkit Road,13.034638750000001,80.23329525,secondary
Burkit Road,13.034841791722124,80.23176392536213,secondary
South Dhandapani Street,13.0338973,80.23305875,tertiary
South Dhandapani Street,13.03438095,80.23309315,tertiary
Mannar Street,13.034193964545413,80.2317626558138,residential
Abdul Azeez Street,13.032461399999999,80.23614205000001,residential
Mopparappan Street,13.032227899999999,80.2370515,tertiary
Abdul Azeez Street,13.03244695,80.234406,residential
Madurai Veeran Street,13.03252095,80.23411225000001,residential
Madurai Veeran Street,13.0319477,80.23409755,residential
Landons Road,13.080275350000003,80.2405636,residential
Landons Road,13.080260440331353,80.24130335526117,residential
Vasu Street,13.078054799634657,80.24071021948124,residential
Waddles Road,13.08059620323055,80.24580879118707,residential
Barnaby Road,13.079847370017683,80.24632761647544,primary
Barnaby Road,13.081250556004255,80.24944563286637,primary
Dr Alagappa Road,13.0813138,80.2500298,secondary
Flowers Road,13.081188548356257,80.25006320401802,tertiary
Audiappa Street,13.082070111491038,80.2531172613936,residential
Dr Alagappa Road,13.081889411213488,80.25317605557768,secondary
"['Lettangs Road', 'Lettangs road']",13.082732622133818,80.25602910410451,residential
Dr Alagappa Road,13.081479029307456,80.25531149853511,residential
Dr Alagappa Road,13.081289513945801,80.25632243353205,residential
Landons Road,13.0803149,80.24310525,residential
Muniappa Road,13.081241257101663,80.24351455946264,residential
Muniappa Road,13.079858502027538,80.24333378478762,residential
Muniappa Road,13.079858502027538,80.24333378478762,residential
Purasawalkam High Road,13.0858057,80.25121734999999,primary
Menadu Street,13.0865933,80.25126025,residential
Purasawalkam High Road,13.08569665,80.2519584,primary
Pandaram Street,13.0865608,80.25175805000002,residential
Vellala Street,13.08521065,80.2520422,residential
Purasawalkam High Road,13.0856505,80.2522323,primary
Purasawalkam High Road,13.085557699999999,80.25382535,primary
Sundaram Pillai Stret,13.085859600000001,80.2536359,residential
Purasawalkam High Road,13.086035200000001,80.25555205000002,secondary
Tana street,13.086212350000002,80.25545349999999,tertiary
Purasaiwalkam Flyover,13.087289963015632,80.25954652044808,secondary
Purasaiwalkam Flyover,13.086649011369795,80.25735971255976,secondary
Narayana Guru Salai,13.088441700664461,80.26313462214085,secondary
Narayana Guru Salai,13.090247349999999,80.2655828,secondary
Narayana Guru Salai,13.08998115,80.26513715,secondary
Avadhanam Papier Road,13.090158938271035,80.26467598377018,tertiary
Manickeswari Street,13.079645,80.24399575000001,residential
Barnaby Road,13.079338891995107,80.24428561463714,"['primary', 'residential']"
Rajarathinam Street,13.079072197110166,80.24131389309882,residential
Vasu Street,13.079415311066866,80.24073715839972,residential
Velachery Main Road,12.963656920963455,80.21593584275362,primary
Bazaar Main Road,12.96359827214513,80.21567162572059,secondary
Velachery Main Road,12.99147515,80.2195448,secondary
Velachery Bypass Road,12.990503968701068,80.21919984571102,primary
Jawaharlal Nehru Street,13.027921500000001,80.20860055,tertiary
Karikalan street,13.0281454,80.20886325,residential
Cholan Street,13.027733500000002,80.20962639999999,residential
Karikalan street,13.02800435,80.20933535,residential
Cheran Street,13.028281427366728,80.20940574872962,residential
S.V. Chidambaram Salai,13.027705498854345,80.20994618127261,residential
Durgabai Deshmukh Road,13.009560800000001,80.25905785,primary
Gandhi Nagar 4th Main Road,13.0092614,80.2590054,residential
B. Ramachandra Adithanar Road,13.0097128,80.24954635,residential
Canal Bank Road,13.0101184,80.2488477,tertiary
Canal Bank Road,13.009445399291469,80.24876590504131,tertiary
Sardar Patel Road,13.00675975,80.25754900000001,primary
2nd Cross Street,13.00903065,80.2545217,residential
2nd Cross Street,13.008352649999999,80.25448800000001,residential
Gandhi Nagar 3rd Main Road,13.00852785,80.25524475,residential
Gandhi Nagar 3rd Main Road,13.008618309673736,80.25301872523235,residential
2nd Cross Street,13.00903065,80.2545217,residential
B. Ramachandra Adithanar Road,13.0095123,80.25409055,residential
B. Ramachandra Adithanar Road,13.009420695499339,80.25627280379884,residential
Crescent Park 1st Main Road,13.010346381518,80.25443442116854,residential
2nd Cross Street,13.006966049999999,80.2544152,residential
2nd Cross Street,13.0066597,80.2544157,residential
Gandhi Nagar 1st Main Road,13.006698893480115,80.25512675685601,residential
Canal Bank Road,13.006931349999999,80.2484235,tertiary
Gandhi Nagar 1st Main Road,13.006938353010783,80.24994617455334,residential
Canal Bank Road,13.00744277117868,80.24848120699014,tertiary
Canal Bank Road,13.0068237,80.248403,tertiary
Sardar Patel Road,13.006779897417113,80.24869751555173,primary
Canal Bank Road,13.0101184,80.2488477,tertiary
3rd Canal Cross Street,13.010282732891705,80.24982466408684,residential
East Kottur Canal Bank Road,13.010923719992617,80.24892677924687,tertiary
3rd Cross Street,13.00940525,80.25156175000001,residential
B. Ramachandra Adithanar Road,13.009589250000001,80.25210705,residential
B. Ramachandra Adithanar Road,13.0096408,80.2509269,residential
Crescent Avenue,13.010005597534981,80.2518847355755,residential
Canal Bank Road,13.00822545,80.24859905,tertiary
Gandhi Nagar 2nd Main Road,13.007866714975824,80.24937352047398,residential
Canal Bank Road,13.00744277117868,80.24848120699014,tertiary
Gandhi Nagar 2nd Main Road,13.00771375,80.25297420000001,residential
2nd Cross Street,13.00789195,80.25445895,residential
2nd Cross Street,13.0074293,80.25443010000001,residential
Gandhi Nagar 2nd Main Road,13.007606513265094,80.25578267430534,residential
1st Cross Street,13.00804125,80.25701294999999,residential
Gandhi Nagar 2nd Main Road,13.00797697175008,80.2575410458729,residential
Gandhi Nagar 2nd Main Road,13.007606513265094,80.25578267430534,residential
1st Cross Street,13.007212803032024,80.25726208502407,residential
Gandhi Nagar 2nd Main Road,13.008870732347035,80.2579560262628,residential
B. Ramachandra Adithanar Road,13.009308703084635,80.2583581069527,residential
B. Ramachandra Adithanar Road,13.009420695499339,80.25627280379884,residential
PS Road,13.009711270407786,80.25804529224716,residential
Gandhi Nagar 3rd Main Road,13.008435500000001,80.2573879,residential
Gandhi Nagar 2nd Main Road,13.008870732347036,80.2579560262628,residential
Gandhi Nagar 2nd Main Road,13.007976971750086,80.25754104587291,residential
4th Cross Street,13.008899,80.25025504999999,residential
4th Cross Street,13.00860895,80.2502434,residential
Gandhi Nagar 3rd Main Road,13.00871635,80.25089165,residential
4th Cross Street,13.0080838,80.25021735,residential
Gandhi Nagar 2nd Main Road,13.007808850000002,80.2508526,residential
Gandhi Nagar 2nd Main Road,13.007866714975824,80.24937352047398,residential
4th Cross Street,13.0093556,80.2502729,residential
B. Ramachandra Adithanar Road,13.0096408,80.2509269,residential
B. Ramachandra Adithanar Road,13.0097128,80.24954635,residential
3rd Canal Cross Street,13.010282732891703,80.24982466408686,residential
2nd Canal Cross Street,13.0090882,80.24949244999999,residential
Canal Bank Road,13.0088409,80.24868670000001,tertiary
Canal Bank Road,13.009445399291469,80.24876590504131,tertiary
2nd Canal Cross Street,13.0090882,80.24949244999999,residential
4th Cross Street,13.0093556,80.2502729,residential
4th Cross Street,13.008899,80.25025504999999,residential
1st Canal Cross Street,13.008505849999999,80.24944550000001,residential
Canal Bank Road,13.0088409,80.24868670000001,tertiary
Canal Bank Road,13.00822545,80.24859905,tertiary
1st Canal Cross Street,13.008505849999999,80.24944550000001,residential
4th Cross Street,13.00860895,80.2502434,residential
4th Cross Street,13.0083974,80.25023695,residential
3rd Cross Street,13.007100600000001,80.25148115,residential
Gandhi Nagar 1st Main Road,13.0067936,80.2529422,residential
3rd Cross Street,13.00803055,80.25151445,residential
3rd Cross Street,13.0075575,80.25149825,residential
Gandhi Nagar 2nd Main Road,13.00771375,80.25297420000001,residential
Gandhi Nagar 2nd Main Road,13.007808850000002,80.2508526,residential
3rd Cross Street,13.0089374,80.25154434999999,residential
3rd Cross Street,13.0084786,80.2515301,residential
Gandhi Nagar 3rd Main Road,13.00871635,80.25089165,residential
Gandhi Nagar 3rd Main Road,13.008618309673736,80.25301872523235,residential
2nd Main Road,13.0114959,80.25240640000001,residential
Crescent Avenue,13.011551149999999,80.2531141,residential
Crescent Avenue,13.01079135,80.2525174,residential
2nd Main Road,13.010939894434577,80.25307090170226,residential
1st Cross Street,13.007212803032024,80.25726208502407,residential
Gandhi Nagar 1st Main Road,13.00686269406306,80.25756106646584,residential
Gandhi Nagar 4th Main Road,13.00927335,80.25883435,residential
1st Cross Street,13.00804125,80.25701294999999,residential
Gandhi Nagar 3rd Main Road,13.0084711,80.25644919999999,residential
Gandhi Nagar 3rd Main Road,13.008435500000001,80.2573879,residential
Crescent Avenue,13.01079135,80.2525174,residential
3rd Main Road,13.010005159238808,80.25248371250838,residential
Crescent Avenue,13.010005597534981,80.2518847355755,residential
B. Ramachandra Adithanar Road,13.00954765,80.2531413,residential
B. Ramachandra Adithanar Road,13.009589250000001,80.25210705,residential
3rd Main Road,13.010005159238808,80.25248371250838,residential
B. Ramachandra Adithanar Road,13.0095123,80.25409055,residential
B. Ramachandra Adithanar Road,13.00954765,80.2531413,residential
2nd Main Road,13.009903617056802,80.25357607479987,residential
2nd Main Road,13.010939894434577,80.25307090170226,residential
2nd Main Road,13.010477055459976,80.25341026202082,residential
Govindarajapuram 1st Street,13.00591515,80.2526702,residential
Sardar Patel Road,13.006509332718347,80.25240726801657,primary
Kasturibai Nagar 1st Cross Street,13.006333850000003,80.25467785000001,residential
Sardar Patel Road,13.006489642738059,80.25376962007694,primary
Adyar Flyover,13.005639624915306,80.25736123475725,secondary
Adyar Flyover,13.00658354907058,80.256465657049,primary
Arunachalapuram Main Road,13.008670200000001,80.25933570000001,residential
Sardar Patel Road,13.008345718614336,80.2591988113589,primary
Sardar Patel Road,13.00782071148005,80.2593374505517,primary
Sardar Patel Road,13.00745889847162,80.25930788996111,primary
Sardar Patel Road,13.007027506966468,80.25844018743405,primary
Sardar Patel Road,13.006622199999999,80.2576939,primary
1st Street,13.006018971271645,80.25787149314937,residential
Durgabai Deshmukh Road,13.007881828201537,80.2588077582248,primary
Besant Avenue Road,13.007219051752678,80.2601760143897,secondary
Dr Muthulakshmi Salai,13.00664725,80.25749355,secondary
Sardar Patel Road,13.006503226092484,80.25629410230876,primary
Crescent Park 1st Main Road,13.012229317707124,80.25300131399626,residential
Crescent Avenue,13.011551149999999,80.2531141,residential
Crescent Park 1st Main Road,13.012229317707124,80.25300131399626,residential
Crescent Park 1st Main Road,13.011546487999404,80.25378807894963,residential
2nd Main Road,13.0114959,80.25240640000001,residential
East Kottur Canal Bank Road,13.01417223001503,80.24897357941597,tertiary
East Kottur Canal Bank Road,13.01371311730431,80.24909204174743,tertiary
East Kottur Canal Bank Road,13.01371311730431,80.24909204174743,tertiary
East Kottur Canal Bank Road,13.012966966426255,80.24918523833838,tertiary
Bheemana Mudali 2nd Street,13.034022,80.25822975,residential
CV Raman Road,13.034724,80.25851639999999,tertiary
CV Raman Road,13.034735482258062,80.25804952368352,tertiary
CV Raman Road,13.034724,80.25851639999999,tertiary
Bheemana Mudali 1st Street,13.03405025,80.25868679999999,residential
Bheemana Mudali 1st Street,13.0349422031703,80.25879868542917,residential
CV Raman Road,13.03473282507591,80.2590246542852,tertiary
Anandapuram,13.03404765,80.25920055,residential
CV Raman Road,13.034709249999999,80.2596777,tertiary
CV Raman Road,13.03473282507591,80.2590246542852,tertiary
CV Raman Road,13.034709249999999,80.2596777,tertiary
Bakthavachalam Road,13.03489365,80.25999605,tertiary
2nd Street,13.03468745,80.2604585,tertiary
Bakthavachalam Road,13.033989432088891,80.26004282940184,tertiary
2nd Street,13.034497550000001,80.26197450000001,tertiary
2nd Street,13.034616549999999,80.26124245,tertiary
Cenotaph 1st Street,13.0341184,80.2471908,tertiary
1st Main Road,13.034532450000002,80.2466534,residential
Cenotaph 1st Street,13.034239212590366,80.24624114421248,tertiary
Cenotaph 1st Street,13.0341184,80.2471908,tertiary
2nd Main Road,13.03427365,80.24782015,residential
Cenotaph 1st Street,13.033964951861996,80.24836844992964,tertiary
Cenotaph 1st Street,13.033787549999998,80.24982745,tertiary
Alwarpet Street,13.033739650000001,80.25006805,tertiary
3rd Street,13.033345895147722,80.24978489438864,residential
Thiruvalluvar Salai,13.0341654,80.25061885,tertiary
Alwarpet Street,13.03367565,80.25047735,tertiary
Alwarpet Street,13.033561328068764,80.25105838071053,tertiary
T T Krishnamachari Road,13.03350925,80.2532514,secondary
Alwarpet Street,13.033510158086742,80.25268224056023,tertiary
T T Krishnamachari Road,13.0337164,80.25339925,secondary
Bheemana Garden Street,13.033504680254039,80.25403364805395,residential
Bheemana Garden Street,13.0333835,80.25604960000001,residential
Bheemana Garden Street,13.033889949999999,80.2563286,residential
Bheemana Garden Street,13.033341211847944,80.25658460364365,residential
Bheemana Garden Street,13.03344075,80.25530125,residential
Ananda Street,13.0338665,80.25480935,residential
Bheemana Garden Street,13.033504680254039,80.25403364805395,residential
Bawa Street,13.032610417776453,80.25474076762927,residential
Bheemana Mudali 2nd Street,13.034022,80.25822975,residential
Doctor Ranga Road,13.03334825,80.25840015,secondary
Doctor Ranga Road,13.033320400000001,80.25801684999999,secondary
Doctor Ranga Road,13.033314711165492,80.25729431788749,secondary
Bheemana Garden Street,13.033341211847944,80.25658460364365,residential
CP Ramaswamy Road,13.032422285065222,80.25680041058968,secondary
Anandapuram,13.03404765,80.25920055,residential
Doctor Ranga Road,13.0333691,80.2590361,secondary
Doctor Ranga Road,13.033341170813411,80.25938762898244,secondary
Doctor Ranga Road,13.03308655,80.26047074999998,secondary
Warren Road,13.032882262547103,80.26040121193677,tertiary
Doctor Ranga Road,13.033181904623731,80.26023537936973,secondary
Bakthavachalam Road,13.033989432088891,80.26004282940184,tertiary
Doctor Ranga Road,13.03318190462373,80.26023537936972,secondary
Doctor Ranga Road,13.033276741595945,80.25986462034454,secondary
Doctor Ranga Road,13.033138050000002,80.26293475,secondary
Doctor Ranga Road,13.03329205,80.26389524999999,secondary
Subbarayan Salai,13.032788875990194,80.26335642419939,residential
East Abhiramapuram 1st Street,13.03347285,80.26218370000001,residential
Doctor Ranga Road,13.033122,80.26198049999999,secondary
Abhiramapuram 4th Street,13.031196200000002,80.25190135,residential
T T Krishnamachari Road,13.03136795,80.2516981,secondary
Abhiramapuram 4th Street,13.03113145,80.2537066,residential
Abhiramapuram 4th Street,13.031168477670859,80.25271108593584,residential
Prithvi Av 2nd Street,13.030466334148079,80.2533429424224,residential
Abhiramapuram 4th Street,13.0310802,80.254475,residential
Abhiramapuram 4th Street,13.03113145,80.2537066,residential
Prithvi Avenue,13.0306764,80.2542438,residential
Subramani Street,13.030551299999999,80.25776339999999,residential
Abhiramapuram 4th Street,13.03082175,80.2577467,tertiary
Abhiramapuram 4th Street,13.03079075597825,80.25824664908805,tertiary
Sunderajan Street,13.0298501,80.25877175,residential
Abhiramapuram 4th Street,13.030774249999999,80.2587662,tertiary
Abhiramapuram 4th Street,13.03079075597825,80.25824664908805,tertiary
Abhiramapuram 4th Street,13.030946100000001,80.25599005000001,residential
CP Ramaswamy Road,13.030636000000001,80.2566266,secondary
Abhiramapuram 4th Street,13.030861267495142,80.25718590125749,tertiary
Warren Road,13.031516100000001,80.26022714999999,tertiary
CP Ramaswamy Street,13.0299569,80.2594875,residential
Abhiramapuram 4th Street,13.03078625,80.25980720000001,tertiary
Abhiramapuram 4th Street,13.030778099999997,80.25912,tertiary
Warren Road,13.030759549999999,80.2601871,tertiary
Abhiramapuram 4th Street,13.03078625,80.25980720000001,tertiary
Natesan Colony,13.0355,80.25933889999999,tertiary
Bakthavachalam Road,13.03530078185976,80.25984752657212,tertiary
Luz Church Road,13.038697599999999,80.25790375,secondary
Natesan Colony,13.035532100000001,80.2588406,tertiary
Bheemana Mudali 1st Street,13.03533825,80.2588614,residential
Bheemana Mudali 1st Street,13.03405025,80.25868679999999,residential
Doctor Ranga Road,13.033364599999999,80.2587967,secondary
Doctor Ranga Road,13.03334825,80.25840015,secondary
CV Raman Road,13.034735482258062,80.25804952368352,tertiary
CV Raman Road,13.034829258473518,80.2574400503609,tertiary
CP Ramaswamy Road,13.03592495,80.25744375,residential
D'Silva Lane,13.03691125,80.25981755000001,residential
d'Silva Road,13.036190364680103,80.26000425731725,tertiary
D'Silva Lane,13.03691125,80.25981755000001,residential
Desika Road,13.036511920594092,80.25856363957227,tertiary
Kabali Garden,13.035526350000001,80.26570319999999,residential
Kabali Garden,13.0353265,80.2656814,residential
Luz Avenue,13.035493299999999,80.26528235,residential
Luz Avenue,13.035362399999999,80.2661156,residential
Kabali Garden,13.0360964,80.2659621,residential
Kabali Garden,13.03607555,80.2657736,residential
East Abhiramapuram 1st Street,13.03507383839866,80.2624309198959,residential
Luz Avenue,13.035666936296055,80.26296560719224,residential
Luz Avenue 2nd Street,13.0352371,80.2638372,residential
Luz Avenue,13.03560255,80.26364975,residential
Ramachandra Road,13.03659322190029,80.26394908322044,residential
Luz Avenue,13.035559666701747,80.26438148621838,residential
Luz Avenue,13.035493299999999,80.26528235,residential
Justice Sundaram Road,13.035074419213895,80.26479741437873,residential
Luz Avenue,13.035559666701747,80.26438148621838,residential
Doctor Ranga Road,13.03329205,80.26389524999999,secondary
Venkatesa Agraharam Road,13.033296690583352,80.26424996994328,tertiary
Justice Sundaram Road,13.033646322974057,80.26433324023023,tertiary
2nd Street,13.03389545,80.26423654999999,residential
Justice Sundaram Road,13.0338835,80.2646434,tertiary
Justice Sundaram Road,13.033646322974057,80.26433324023023,tertiary
Narasimhapuram,13.03181105,80.26209025,residential
Subbarayan Salai,13.03161255,80.26205060000001,residential
Subbarayan Salai,13.03212087320162,80.26262241357566,residential
Subbarayan Salai,13.03161255,80.26205060000001,residential
Subbarayan Salai,13.030978065525543,80.26150174011322,residential
Subbarayan Salai,13.035688819977729,80.26732407309395,tertiary
Subbarayan Salai,13.0344041,80.265804,tertiary
Subbarayan Salai,13.03481336052977,80.266555669065,tertiary
Subbarayan Salai,13.0344041,80.265804,tertiary
Kabali Garden,13.034658017306782,80.2655801883341,residential
Subbarayan Salai,13.03414123837424,80.26511823599672,tertiary
Luz Avenue,13.03525765,80.26675575,residential
Subbarayan Salai,13.035688819977727,80.26732407309395,tertiary
Subbarayan Salai,13.034813360529771,80.26655566906501,tertiary
Luz Avenue 5th street,13.03601805,80.26241350000001,residential
Luz Avenue,13.0363765,80.26188635,residential
Luz Church Road,13.03762125,80.2640465,secondary
Luz Church Road,13.037521283407974,80.26356241203483,secondary
Luz Avenue,13.036649597192215,80.26304195478305,residential
Kennedy 1st Street,13.037736846611443,80.26314256733934,residential
Luz Church Road,13.037410758262082,80.26205919548137,secondary
East Abhiramapuram 1st Street,13.03347285,80.26218370000001,residential
East Abhiramapuram 1st Street,13.0340237,80.2622453,residential
3rd Street,13.033733999252417,80.2630780771565,residential
3rd Street,13.033907713661888,80.26162905014421,residential
East Abhiramapuram 1st Street,13.0340237,80.2622453,residential
East Abhiramapuram 1st Street,13.034338550000001,80.26230704999999,residential
2nd Street,13.034094483995753,80.26308807626039,residential
Luz Avenue,13.035781139973722,80.26100515782095,residential
Luz Avenue,13.035750451079137,80.26208933733352,residential
Luz Avenue,13.035781139973723,80.26100515782096,residential
Justice Sundaram Road,13.03447795,80.2647149,residential
Ramarao Road,13.034438040527474,80.26406417956322,residential
Justice Sundaram Road,13.034135886961813,80.26468682504621,residential
Justice Sundaram Road,13.0338835,80.2646434,tertiary
Justice Sundaram Road,13.034135886961813,80.26468682504621,residential
Subbarayan Salai,13.03414123837424,80.26511823599672,tertiary
Ranga Lane,13.033039549999998,80.2589654,residential
Ranga Lane,13.0325501,80.25895055,residential
Dr Ranga Road,13.032848278091494,80.25948799109459,residential
St. Mary's Road,13.02881465,80.25784705000001,secondary
Subramani Street,13.029552129062248,80.25774334844486,residential
St. Mary's Road,13.028869902734755,80.2571191502059,secondary
Abhiramapuram 3rd Street,13.031438099999999,80.2582798,residential
Abhiramapuram 3rd Street,13.03149735,80.2572309,residential
Abhiramapuram 1st Street,13.031908269542496,80.25777696071881,residential
Doctor Ranga Road,13.033320400000001,80.25801684999999,secondary
Doctor Ranga Road,13.0333095,80.25778065,secondary
Abhiramapuram 1st Street,13.032826100269913,80.25783104489935,residential
Abhiramapuram 3rd Street,13.0313783,80.25993255,residential
Abhiramapuram 3rd Street,13.031389950000003,80.25928855000001,residential
Krishnasamy Street,13.031580200000002,80.2596516,residential
Abhiramapuram 3rd Street,13.031389950000003,80.25928855000001,residential
Abhiramapuram 3rd Street,13.031401800000001,80.25887130000001,residential
Abhiramapuram 1st Street,13.032326198567832,80.25831920788865,residential
Abhiramapuram 1st Street,13.031908269542496,80.25777696071881,residential
Abhiramapuram 1st Street,13.032826100269913,80.25783104489935,residential
Warren Road,13.03108485,80.26020265,tertiary
Abhiramapuram 3rd Street,13.0313783,80.25993255,residential
Doctor Ranga Road,13.0333691,80.2590361,secondary
Doctor Ranga Road,13.033364599999999,80.2587967,secondary
Ranga Lane,13.033039549999998,80.2589654,residential
Kanni Koil Pallam,13.03238805,80.25921645,residential
Ranga Lane,13.0325501,80.25895055,residential
Abhiramapuram 1st Street,13.032342289584633,80.2588968452739,residential
RA Puram 1st Main Road,13.02808585,80.25512035,residential
1st Main Road,13.0276842,80.25383115,tertiary
4th Main Road,13.025792700000002,80.25775519999999,residential
RA Puram 3rd Cross Street,13.0264554,80.2570041,tertiary
RA Puram 4th Main Road,13.02568495,80.2571414,residential
RA Puram 3rd Cross Street,13.025406421914385,80.25764681141146,tertiary
4th Main Road,13.025792700000002,80.25775519999999,residential
4th Cross Street,13.0260699,80.25787274999999,residential
4th Main Road,13.025765382586423,80.25867118414149,residential
Sunderajan Street,13.0298501,80.25877175,residential
St. Mary's Road,13.0289185,80.2587894,secondary
St. Mary's Road,13.029012800000002,80.2591312,secondary
CP Ramaswamy Street,13.0299569,80.2594875,residential
St. Mary's Road,13.029115749999997,80.25949315,secondary
St. Mary's Road,13.029179150000001,80.25971975,secondary
