name,latitude,longitude,road_type,status
VV Koil Street,13.04871516646067,80.25107031362825,residential,Safe
VV Koil Street,13.04878765,80.24998715000001,residential,Safe
VV Koil Street,13.04875515,80.25048634999999,residential,Safe
Parthasarathy Pettai,13.0484741,80.25023395,residential,Safe
Parthasarathy Pettai,13.04818435,80.25007135000001,residential,Safe
Parthasarathy Pettai,13.0484741,80.25023395,residential,Safe
Parthasarathy Pettai,13.04810825,80.25022630000001,residential,Safe
Parthasarathy Pettai,13.04822805,80.2497422,residential,Safe
Anna Salai (Mount Road),13.048079417968088,80.24941973420952,primary,Safe
Scheme Road,13.0468513,80.25255625,residential,Safe
Scheme Road,13.047279700000002,80.2528073,residential,Safe
3rd Cross Street,13.047166499999998,80.252403,residential,Safe
Scheme Road,13.0468513,80.25255625,residential,Safe
4th Cross Street,13.04661755,80.25224195,residential,Safe
Scheme Road,13.046344610605484,80.25225901241562,residential,Safe
Scheme Road,13.046344610605484,80.25225901241562,residential,Safe
"['Sivasankaran Road', 'Ellaiamman Colony Main Road']",13.045347100794077,80.25151050768193,residential,Safe
Ellaiamman Colony Main Road,13.04637482195412,80.25207866827336,residential,Safe
5th Cross Street,13.04629842994714,80.25175919488555,residential,Safe
Chokalingam Nagar Main Road,13.04554715,80.25039244999999,residential,Safe
Sivasankaran Road,13.045320268677187,80.2493217169427,residential,Safe
"['Sivasankaran Road', 'Ellaiamman Colony Main Road']",13.045347100794077,80.25151050768193,residential,Safe
Muthiah Street,13.048150800000002,80.2512282,residential,Safe
Muthiah Street,13.04750811658217,80.25118097075668,residential,Safe
Muthiah Street,13.04801678790576,80.25071095862316,residential,Safe
15th Avenue,13.070389953698925,80.23981089466878,residential,Safe
Harrington Road,13.069260076451911,80.24111180690905,tertiary,Safe
14th Avenue,13.0702215,80.23924995,residential,Safe
Harrington Road,13.06928955,80.23941305,tertiary,Safe
13th Avenue,13.07042826765174,80.23838294797854,residential,Safe
Harrington Road,13.069312083289624,80.23877749941309,tertiary,Safe
Harrington Road,13.070598,80.232125,tertiary,Safe
Harrington Road,13.071096281579434,80.23204219806374,tertiary,Safe
Venkatachalapathy Street,13.0721955,80.23161455,residential,Safe
Harrington Road,13.071888703298692,80.23191819571761,tertiary,Safe
Harrington Road,13.072549164436412,80.2318031970508,tertiary,Safe
Harrington Road,13.073848299246436,80.23187600738919,tertiary,Safe
Harrington Road,13.07530875,80.23206055,tertiary,Safe
EVR Periyar Salai,13.075643976622484,80.23297309513951,primary,Safe
Arunachalam Street,13.0702637,80.2318427,residential,Safe
Vaidyanathan Street,13.0705579,80.2315413,residential,Safe
Vaidhanathan Street,13.070545603888796,80.23199215170449,residential,Safe
Vaidyanathan Street,13.070567600000002,80.2310272,residential,Safe
Vaidyanathan Street,13.0705579,80.2315413,residential,Safe
Vaidyanathan Street,13.07059445,80.23071775,residential,Safe
Vaidyanathan Street,13.070567600000002,80.2310272,residential,Safe
"['Arunachalam 2nd Lane', 'Murugesan Street']",13.070133334446464,80.2308248042486,residential,Safe
Pillayar Koil Street,13.0703628,80.2305083,residential,Safe
Vaidyanathan Street,13.07060995,80.23055255,residential,Safe
Harrington Road,13.07035585,80.2324051,tertiary,Safe
Chari Road,13.069455186804534,80.23230385677041,tertiary,Safe
Muthiappan Street,13.068804199999995,80.23185235,residential,Safe
"['Choolaimedu Bridge', 'Chari Road', 'Choolaimedu High Road']",13.06784007528585,80.23168655575596,tertiary,Safe
Mayor Sathyamurthy Road,13.0735976,80.24609465,residential,Safe
Brindavan Street,13.07353965,80.2457542,residential,Safe
School Road,13.0722737,80.2456698,residential,Safe
Brindavan Street,13.0722531,80.2459878,residential,Safe
Brindavan Street,13.07243125,80.2459305,residential,Safe
School Road,13.0714976,80.2421185,residential,Safe
School Road,13.0716806,80.24270720000001,residential,Safe
School Road,13.0714976,80.2421185,residential,Safe
Mc Nichols Road,13.070933,80.241892,primary,Safe
3rd Street,13.073367,80.24336885,residential,Safe
Jaganathapuram 2nd Street,13.0733786,80.2429501,residential,Safe
Jaganathapuram 2nd Street,13.07376495,80.2429917,residential,Safe
School Road,13.0716806,80.24270720000001,residential,Safe
School Road,13.07177575,80.2430929,residential,Safe
Jaganathapuram 2nd Street,13.07213955,80.2429235,residential,Safe
Jaganathapuram 2nd Street,13.07289555,80.242935,residential,Safe
Jaganathapuram 2nd Street,13.07213955,80.2429235,residential,Safe
McNichols Road,13.06583735,80.24351285,primary,Safe
"['Valluvar Kottam High Road', 'Sterling Road']",13.0655424827168,80.24244536518147,secondary,Safe
"['Tank Bund Road', 'Sterling Avenue']",13.062573231296303,80.23623122936422,secondary,Safe
Nelson Manickam Road,13.063199012111994,80.23562536642639,secondary,Safe
Sivaganga Road,13.064797549999998,80.24132715,residential,Safe
Sivaganga Road,13.06416925,80.24128999999999,residential,Safe
Sterling Road,13.065257549999998,80.2408494,secondary,Safe
Venkatanarayana Road,13.03440535,80.23757714999999,secondary,Safe
burkit road,13.034279632394917,80.23737571952803,secondary,Safe
Venkatanarayana Road,13.03277415,80.23861005,secondary,Safe
South West Boag Road,13.0315038,80.2343893,tertiary,Safe
Madurai Veeran Street,13.0319477,80.23409755,residential,Safe
South West Boag Road,13.031388974650312,80.23379655703486,tertiary,Safe
Annasalai Street,13.03115775666788,80.23408826645205,tertiary,Safe
New Boag Road,13.0303199,80.2290224,secondary,Safe
New Boag Road,13.030428172913782,80.22959562446286,secondary,Safe
Muthurangam Road,13.030019400000002,80.2285984,residential,Safe
New Boag Road,13.0303362,80.2287557,secondary,Safe
Muthurangam Road,13.03050905,80.22863425,residential,Safe
New Boag Road,13.030412961154266,80.22803590847555,secondary,Safe
New Boag Road,13.0304861,80.22739565,residential,Safe
New Boag Road,13.030412961154266,80.22803590847555,secondary,Safe
70 Feet Road,13.030196756718228,80.22745140230765,secondary,Safe
Police Quarters Road,13.033619261891236,80.22973252119752,residential,Safe
Madley Road,13.035075619057691,80.23000688642195,tertiary,Safe
Madley Road,13.035134343480705,80.22971429850405,tertiary,Safe
Guild Street,13.03540898307905,80.22963922855146,residential,Safe
Madley Road,13.035134343480705,80.22971429850405,tertiary,Safe
Madley Road,13.035194721088198,80.2293961035114,tertiary,Safe
Madley Road,13.035194721088198,80.2293961035114,tertiary,Safe
"['Madley subway', 'Madley Road']",13.035397821628816,80.22719806704234,tertiary,Safe
Muthurangam Road,13.034587601133856,80.22912249602277,residential,Safe
Hensman Road,13.03679075,80.23610995,residential,Safe
Kannadasan Salai,13.0369998,80.2364473,residential,Safe
Venkatanarayana Road,13.037275204648422,80.23585555719337,secondary,Safe
South West Boag Road,13.03177675,80.2358819,tertiary,Safe
South West Boag Road,13.03216585,80.2379771,tertiary,Safe
Mopparappan Street,13.031694308728149,80.23709346183693,tertiary,Safe
Sadulla Street,13.03311455,80.23611059999999,tertiary,Safe
Mopparappan Street,13.032834250000002,80.23701750000001,tertiary,Safe
Mopparappan Street,13.0339031,80.23697435,tertiary,Safe
Burkit Road,13.03417465,80.23705845,secondary,Safe
Burkit Road,13.034397864350463,80.2352201236194,secondary,Safe
Venkatanarayana Road,13.0333303,80.23825035,secondary,Safe
Sadulla Street,13.033161950213664,80.2376635214446,tertiary,Safe
Sadulla Street,13.03308915,80.23466705,tertiary,Safe
Madurai Veeran Street,13.03342925,80.23411254999999,residential,Safe
Madurai Veeran Street,13.03300065,80.2341083,residential,Safe
Madurai Veeran Street,13.03342925,80.23411254999999,residential,Safe
Moosa Street,13.03374325,80.2346615,residential,Safe
Moosa Street,13.03373257901005,80.23358205149891,residential,Safe
Mopparappan Street,13.03339465,80.23699074999999,tertiary,Safe
Moosa Street,13.03368325,80.23609615000001,residential,Safe
South Dhandapani Street,13.03360735,80.23304490000001,tertiary,Safe
South Dhandapani Street,13.0338973,80.23305875,tertiary,Safe
Moosa Street,13.03373257901005,80.23358205149891,residential,Safe
South Dhandapani Street,13.03147715,80.23293805,tertiary,Safe
South West Boag Road,13.030991,80.2318416,tertiary,Safe
South West Boag Road,13.031269,80.23321870000001,tertiary,Safe
Damodaran Street,13.03355075,80.23178485,residential,Safe
South Dhandapani Street,13.0332676,80.2330357,tertiary,Safe
South Dhandapani Street,13.03360735,80.23304490000001,tertiary,Safe
Srinivasa Street,13.03161355,80.2318248,residential,Safe
South Dhandapani Street,13.03147715,80.23293805,tertiary,Safe
South Dhandapani Street,13.0320416,80.23297495,tertiary,Safe
Gopal Street,13.0323043,80.2318142,residential,Safe
South Dhandapani Street,13.0320416,80.23297495,tertiary,Safe
South Dhandapani Street,13.0324648,80.23300435,tertiary,Safe
South Dhandapani Street,13.032804850000002,80.23302179999999,tertiary,Safe
South Dhandapani Street,13.0332676,80.2330357,tertiary,Safe
Shivaji Street,13.033004977160717,80.23179514921219,residential,Safe
South Dhandapani Street,13.03438095,80.23309315,tertiary,Safe
Burkit Road,13.03463875,80.23329525,secondary,Safe
Burkit Road,13.034841791722124,80.23176392536213,secondary,Safe
South Dhandapani Street,13.0338973,80.23305875,tertiary,Safe
South Dhandapani Street,13.03438095,80.23309315,tertiary,Safe
Mannar Street,13.034193964545413,80.2317626558138,residential,Safe
Abdul Azeez Street,13.0324614,80.23614205000001,residential,Safe
Mopparappan Street,13.0322279,80.2370515,tertiary,Safe
Abdul Azeez Street,13.03244695,80.234406,residential,Safe
Madurai Veeran Street,13.03252095,80.23411225000001,residential,Safe
Madurai Veeran Street,13.0319477,80.23409755,residential,Safe
Landons Road,13.080275350000004,80.2405636,residential,Safe
Landons Road,13.080260440331353,80.24130335526117,residential,Safe
Vasu Street,13.078054799634655,80.24071021948124,residential,Safe
Waddles Road,13.08059620323055,80.24580879118707,residential,Safe
Barnaby Road,13.079847370017683,80.24632761647544,primary,Safe
Barnaby Road,13.081250556004257,80.24944563286637,primary,Safe
Dr Alagappa Road,13.0813138,80.2500298,secondary,Safe
Flowers Road,13.081188548356256,80.25006320401802,tertiary,Safe
Audiappa Street,13.082070111491038,80.2531172613936,residential,Safe
Dr Alagappa Road,13.081889411213488,80.25317605557768,secondary,Safe
"['Lettangs Road', 'Lettangs road']",13.082732622133818,80.25602910410451,residential,Safe
Dr Alagappa Road,13.081479029307456,80.25531149853511,residential,Safe
Dr Alagappa Road,13.0812895139458,80.25632243353205,residential,Safe
Landons Road,13.0803149,80.24310525,residential,Safe
Muniappa Road,13.081241257101665,80.24351455946264,residential,Safe
Muniappa Road,13.079858502027538,80.24333378478762,residential,Safe
Muniappa Road,13.079858502027538,80.24333378478762,residential,Safe
Purasawalkam High Road,13.0858057,80.25121734999999,primary,Safe
Menadu Street,13.0865933,80.25126025,residential,Safe
Purasawalkam High Road,13.08569665,80.2519584,primary,Safe
Pandaram Street,13.0865608,80.25175805000002,residential,Safe
Vellala Street,13.08521065,80.2520422,residential,Safe
Purasawalkam High Road,13.0856505,80.2522323,primary,Safe
Purasawalkam High Road,13.0855577,80.25382535,primary,Safe
Sundaram Pillai Stret,13.0858596,80.2536359,residential,Safe
Purasawalkam High Road,13.0860352,80.25555205000002,secondary,Safe
Tana street,13.086212350000002,80.25545349999999,tertiary,Safe
Purasaiwalkam Flyover,13.087289963015632,80.25954652044808,secondary,Safe
Purasaiwalkam Flyover,13.086649011369795,80.25735971255976,secondary,Safe
Narayana Guru Salai,13.08844170066446,80.26313462214085,secondary,Safe
Narayana Guru Salai,13.09024735,80.2655828,secondary,Safe
Narayana Guru Salai,13.08998115,80.26513715,secondary,Safe
Avadhanam Papier Road,13.090158938271037,80.26467598377018,tertiary,Safe
Manickeswari Street,13.079645,80.24399575000001,residential,Safe
Barnaby Road,13.079338891995109,80.24428561463714,"['primary', 'residential']",Safe
Rajarathinam Street,13.079072197110166,80.24131389309882,residential,Safe
Vasu Street,13.079415311066866,80.24073715839972,residential,Safe
Velachery Main Road,12.963656920963455,80.21593584275362,primary,Safe
Bazaar Main Road,12.96359827214513,80.21567162572059,secondary,Safe
Velachery Main Road,12.99147515,80.2195448,secondary,Safe
Velachery Bypass Road,12.990503968701068,80.21919984571102,primary,Safe
Jawaharlal Nehru Street,13.0279215,80.20860055,tertiary,Safe
Karikalan street,13.0281454,80.20886325,residential,Safe
Cholan Street,13.027733500000002,80.20962639999999,residential,Safe
Karikalan street,13.02800435,80.20933535,residential,Safe
Cheran Street,13.028281427366728,80.20940574872962,residential,Safe
S.V. Chidambaram Salai,13.027705498854344,80.20994618127261,residential,Safe
Durgabai Deshmukh Road,13.0095608,80.25905785,primary,Safe
Gandhi Nagar 4th Main Road,13.0092614,80.2590054,residential,Safe
B. Ramachandra Adithanar Road,13.0097128,80.24954635,residential,Safe
Canal Bank Road,13.0101184,80.2488477,tertiary,Safe
Canal Bank Road,13.009445399291469,80.24876590504131,tertiary,Safe
Sardar Patel Road,13.00675975,80.25754900000001,primary,Safe
2nd Cross Street,13.00903065,80.2545217,residential,Safe
2nd Cross Street,13.00835265,80.25448800000001,residential,Safe
Gandhi Nagar 3rd Main Road,13.00852785,80.25524475,residential,Safe
Gandhi Nagar 3rd Main Road,13.008618309673736,80.25301872523235,residential,Safe
2nd Cross Street,13.00903065,80.2545217,residential,Safe
B. Ramachandra Adithanar Road,13.0095123,80.25409055,residential,Safe
B. Ramachandra Adithanar Road,13.00942069549934,80.25627280379884,residential,Safe
Crescent Park 1st Main Road,13.010346381518,80.25443442116854,residential,Safe
2nd Cross Street,13.00696605,80.2544152,residential,Safe
2nd Cross Street,13.0066597,80.2544157,residential,Safe
Gandhi Nagar 1st Main Road,13.006698893480117,80.25512675685601,residential,Safe
Canal Bank Road,13.00693135,80.2484235,tertiary,Safe
Gandhi Nagar 1st Main Road,13.006938353010783,80.24994617455334,residential,Safe
Canal Bank Road,13.00744277117868,80.24848120699014,tertiary,Safe
Canal Bank Road,13.0068237,80.248403,tertiary,Safe
Sardar Patel Road,13.006779897417111,80.24869751555173,primary,Safe
Canal Bank Road,13.0101184,80.2488477,tertiary,Safe
3rd Canal Cross Street,13.010282732891705,80.24982466408684,residential,Safe
East Kottur Canal Bank Road,13.010923719992617,80.24892677924687,tertiary,Safe
3rd Cross Street,13.00940525,80.25156175000001,residential,Safe
B. Ramachandra Adithanar Road,13.00958925,80.25210705,residential,Safe
B. Ramachandra Adithanar Road,13.0096408,80.2509269,residential,Safe
Crescent Avenue,13.01000559753498,80.2518847355755,residential,Safe
Canal Bank Road,13.00822545,80.24859905,tertiary,Safe
Gandhi Nagar 2nd Main Road,13.007866714975824,80.24937352047398,residential,Safe
Canal Bank Road,13.00744277117868,80.24848120699014,tertiary,Safe
Gandhi Nagar 2nd Main Road,13.00771375,80.25297420000001,residential,Safe
2nd Cross Street,13.00789195,80.25445895,residential,Safe
2nd Cross Street,13.0074293,80.25443010000001,residential,Safe
Gandhi Nagar 2nd Main Road,13.007606513265094,80.25578267430534,residential,Safe
1st Cross Street,13.00804125,80.25701294999999,residential,Safe
Gandhi Nagar 2nd Main Road,13.00797697175008,80.2575410458729,residential,Safe
Gandhi Nagar 2nd Main Road,13.007606513265094,80.25578267430534,residential,Safe
1st Cross Street,13.007212803032024,80.25726208502407,residential,Safe
Gandhi Nagar 2nd Main Road,13.008870732347036,80.2579560262628,residential,Safe
B. Ramachandra Adithanar Road,13.009308703084637,80.2583581069527,residential,Safe
B. Ramachandra Adithanar Road,13.00942069549934,80.25627280379884,residential,Safe
PS Road,13.009711270407786,80.25804529224716,residential,Safe
Gandhi Nagar 3rd Main Road,13.0084355,80.2573879,residential,Safe
Gandhi Nagar 2nd Main Road,13.008870732347036,80.2579560262628,residential,Safe
Gandhi Nagar 2nd Main Road,13.007976971750086,80.25754104587291,residential,Safe
4th Cross Street,13.008899,80.25025504999999,residential,Safe
4th Cross Street,13.00860895,80.2502434,residential,Safe
Gandhi Nagar 3rd Main Road,13.00871635,80.25089165,residential,Safe
4th Cross Street,13.0080838,80.25021735,residential,Safe
Gandhi Nagar 2nd Main Road,13.007808850000002,80.2508526,residential,Safe
Gandhi Nagar 2nd Main Road,13.007866714975824,80.24937352047398,residential,Safe
4th Cross Street,13.0093556,80.2502729,residential,Safe
B. Ramachandra Adithanar Road,13.0096408,80.2509269,residential,Safe
B. Ramachandra Adithanar Road,13.0097128,80.24954635,residential,Safe
3rd Canal Cross Street,13.010282732891705,80.24982466408686,residential,Safe
2nd Canal Cross Street,13.0090882,80.24949244999999,residential,Safe
Canal Bank Road,13.0088409,80.24868670000001,tertiary,Safe
Canal Bank Road,13.009445399291469,80.24876590504131,tertiary,Safe
2nd Canal Cross Street,13.0090882,80.24949244999999,residential,Safe
4th Cross Street,13.0093556,80.2502729,residential,Safe
4th Cross Street,13.008899,80.25025504999999,residential,Safe
1st Canal Cross Street,13.00850585,80.24944550000001,residential,Safe
Canal Bank Road,13.0088409,80.24868670000001,tertiary,Safe
Canal Bank Road,13.00822545,80.24859905,tertiary,Safe
1st Canal Cross Street,13.00850585,80.24944550000001,residential,Safe
4th Cross Street,13.00860895,80.2502434,residential,Safe
4th Cross Street,13.0083974,80.25023695,residential,Safe
3rd Cross Street,13.0071006,80.25148115,residential,Safe
Gandhi Nagar 1st Main Road,13.0067936,80.2529422,residential,Safe
3rd Cross Street,13.00803055,80.25151445,residential,Safe
3rd Cross Street,13.0075575,80.25149825,residential,Safe
Gandhi Nagar 2nd Main Road,13.00771375,80.25297420000001,residential,Safe
Gandhi Nagar 2nd Main Road,13.007808850000002,80.2508526,residential,Safe
3rd Cross Street,13.0089374,80.25154434999999,residential,Safe
3rd Cross Street,13.0084786,80.2515301,residential,Safe
Gandhi Nagar 3rd Main Road,13.00871635,80.25089165,residential,Safe
Gandhi Nagar 3rd Main Road,13.008618309673736,80.25301872523235,residential,Safe
2nd Main Road,13.0114959,80.25240640000001,residential,Safe
Crescent Avenue,13.01155115,80.2531141,residential,Safe
Crescent Avenue,13.01079135,80.2525174,residential,Safe
2nd Main Road,13.010939894434577,80.25307090170226,residential,Safe
1st Cross Street,13.007212803032024,80.25726208502407,residential,Safe
Gandhi Nagar 1st Main Road,13.00686269406306,80.25756106646584,residential,Safe
Gandhi Nagar 4th Main Road,13.00927335,80.25883435,residential,Safe
1st Cross Street,13.00804125,80.25701294999999,residential,Safe
Gandhi Nagar 3rd Main Road,13.0084711,80.25644919999999,residential,Safe
Gandhi Nagar 3rd Main Road,13.0084355,80.2573879,residential,Safe
Crescent Avenue,13.01079135,80.2525174,residential,Safe
3rd Main Road,13.010005159238808,80.25248371250838,residential,Safe
Crescent Avenue,13.01000559753498,80.2518847355755,residential,Safe
B. Ramachandra Adithanar Road,13.00954765,80.2531413,residential,Safe
B. Ramachandra Adithanar Road,13.00958925,80.25210705,residential,Safe
3rd Main Road,13.010005159238808,80.25248371250838,residential,Safe
B. Ramachandra Adithanar Road,13.0095123,80.25409055,residential,Safe
B. Ramachandra Adithanar Road,13.00954765,80.2531413,residential,Safe
2nd Main Road,13.009903617056802,80.25357607479987,residential,Safe
2nd Main Road,13.010939894434577,80.25307090170226,residential,Safe
2nd Main Road,13.010477055459976,80.25341026202082,residential,Safe
Govindarajapuram 1st Street,13.00591515,80.2526702,residential,Safe
Sardar Patel Road,13.006509332718348,80.25240726801657,primary,Safe
Kasturibai Nagar 1st Cross Street,13.006333850000004,80.25467785000001,residential,Safe
Sardar Patel Road,13.00648964273806,80.25376962007694,primary,Safe
Adyar Flyover,13.005639624915306,80.25736123475725,secondary,Safe
Adyar Flyover,13.00658354907058,80.256465657049,primary,Safe
Arunachalapuram Main Road,13.0086702,80.25933570000001,residential,Safe
Sardar Patel Road,13.008345718614336,80.2591988113589,primary,Safe
Sardar Patel Road,13.00782071148005,80.2593374505517,primary,Safe
Sardar Patel Road,13.00745889847162,80.25930788996111,primary,Safe
Sardar Patel Road,13.007027506966468,80.25844018743405,primary,Safe
Sardar Patel Road,13.0066222,80.2576939,primary,Safe
1st Street,13.006018971271644,80.25787149314937,residential,Safe
Durgabai Deshmukh Road,13.007881828201535,80.2588077582248,primary,Safe
Besant Avenue Road,13.007219051752678,80.2601760143897,secondary,Safe
Dr Muthulakshmi Salai,13.00664725,80.25749355,secondary,Safe
Sardar Patel Road,13.006503226092484,80.25629410230876,primary,Safe
Crescent Park 1st Main Road,13.012229317707124,80.25300131399626,residential,Safe
Crescent Avenue,13.01155115,80.2531141,residential,Safe
Crescent Park 1st Main Road,13.012229317707124,80.25300131399626,residential,Safe
Crescent Park 1st Main Road,13.011546487999404,80.25378807894963,residential,Safe
2nd Main Road,13.0114959,80.25240640000001,residential,Safe
East Kottur Canal Bank Road,13.01417223001503,80.24897357941597,tertiary,Safe
East Kottur Canal Bank Road,13.01371311730431,80.24909204174743,tertiary,Safe
East Kottur Canal Bank Road,13.01371311730431,80.24909204174743,tertiary,Safe
East Kottur Canal Bank Road,13.012966966426257,80.24918523833838,tertiary,Safe
Bheemana Mudali 2nd Street,13.034022,80.25822975,residential,Safe
CV Raman Road,13.034724,80.25851639999999,tertiary,Safe
CV Raman Road,13.034735482258062,80.25804952368352,tertiary,Safe
CV Raman Road,13.034724,80.25851639999999,tertiary,Safe
Bheemana Mudali 1st Street,13.03405025,80.25868679999999,residential,Safe
Bheemana Mudali 1st Street,13.0349422031703,80.25879868542917,residential,Safe
CV Raman Road,13.03473282507591,80.2590246542852,tertiary,Safe
Anandapuram,13.03404765,80.25920055,residential,Safe
CV Raman Road,13.03470925,80.2596777,tertiary,Safe
CV Raman Road,13.03473282507591,80.2590246542852,tertiary,Safe
CV Raman Road,13.03470925,80.2596777,tertiary,Safe
Bakthavachalam Road,13.03489365,80.25999605,tertiary,Safe
2nd Street,13.03468745,80.2604585,tertiary,Safe
Bakthavachalam Road,13.033989432088893,80.26004282940184,tertiary,Safe
2nd Street,13.03449755,80.26197450000001,tertiary,Safe
2nd Street,13.03461655,80.26124245,tertiary,Safe
Cenotaph 1st Street,13.0341184,80.2471908,tertiary,Safe
1st Main Road,13.034532450000002,80.2466534,residential,Safe
Cenotaph 1st Street,13.034239212590366,80.24624114421248,tertiary,Safe
Cenotaph 1st Street,13.0341184,80.2471908,tertiary,Safe
2nd Main Road,13.03427365,80.24782015,residential,Safe
Cenotaph 1st Street,13.033964951861996,80.24836844992964,tertiary,Safe
Cenotaph 1st Street,13.033787549999998,80.24982745,tertiary,Safe
Alwarpet Street,13.03373965,80.25006805,tertiary,Safe
3rd Street,13.033345895147722,80.24978489438864,residential,Safe
Thiruvalluvar Salai,13.0341654,80.25061885,tertiary,Safe
Alwarpet Street,13.03367565,80.25047735,tertiary,Safe
Alwarpet Street,13.033561328068764,80.25105838071053,tertiary,Safe
T T Krishnamachari Road,13.03350925,80.2532514,secondary,Safe
Alwarpet Street,13.033510158086742,80.25268224056023,tertiary,Safe
T T Krishnamachari Road,13.0337164,80.25339925,secondary,Safe
Bheemana Garden Street,13.03350468025404,80.25403364805395,residential,Safe
Bheemana Garden Street,13.0333835,80.25604960000001,residential,Safe
Bheemana Garden Street,13.03388995,80.2563286,residential,Safe
Bheemana Garden Street,13.033341211847944,80.25658460364365,residential,Safe
Bheemana Garden Street,13.03344075,80.25530125,residential,Safe
Ananda Street,13.0338665,80.25480935,residential,Safe
Bheemana Garden Street,13.03350468025404,80.25403364805395,residential,Safe
Bawa Street,13.032610417776452,80.25474076762927,residential,Safe
Bheemana Mudali 2nd Street,13.034022,80.25822975,residential,Safe
Doctor Ranga Road,13.03334825,80.25840015,secondary,Safe
Doctor Ranga Road,13.0333204,80.25801684999999,secondary,Safe
Doctor Ranga Road,13.033314711165492,80.25729431788749,secondary,Safe
Bheemana Garden Street,13.033341211847944,80.25658460364365,residential,Safe
CP Ramaswamy Road,13.032422285065222,80.25680041058968,secondary,Safe
Anandapuram,13.03404765,80.25920055,residential,Safe
Doctor Ranga Road,13.0333691,80.2590361,secondary,Safe
Doctor Ranga Road,13.033341170813411,80.25938762898244,secondary,Safe
Doctor Ranga Road,13.03308655,80.26047074999998,secondary,Safe
Warren Road,13.032882262547105,80.26040121193677,tertiary,Safe
Doctor Ranga Road,13.033181904623731,80.26023537936973,secondary,Safe
Bakthavachalam Road,13.033989432088893,80.26004282940184,tertiary,Safe
Doctor Ranga Road,13.03318190462373,80.26023537936972,secondary,Safe
Doctor Ranga Road,13.033276741595945,80.25986462034454,secondary,Safe
Doctor Ranga Road,13.033138050000002,80.26293475,secondary,Safe
Doctor Ranga Road,13.03329205,80.26389524999999,secondary,Safe
Subbarayan Salai,13.032788875990194,80.26335642419939,residential,Safe
East Abhiramapuram 1st Street,13.03347285,80.26218370000001,residential,Safe
Doctor Ranga Road,13.033122,80.26198049999999,secondary,Safe
Abhiramapuram 4th Street,13.031196200000002,80.25190135,residential,Safe
T T Krishnamachari Road,13.03136795,80.2516981,secondary,Safe
Abhiramapuram 4th Street,13.03113145,80.2537066,residential,Safe
Abhiramapuram 4th Street,13.03116847767086,80.25271108593584,residential,Safe
Prithvi Av 2nd Street,13.03046633414808,80.2533429424224,residential,Safe
Abhiramapuram 4th Street,13.0310802,80.254475,residential,Safe
Abhiramapuram 4th Street,13.03113145,80.2537066,residential,Safe
Prithvi Avenue,13.0306764,80.2542438,residential,Safe
Subramani Street,13.0305513,80.25776339999999,residential,Safe
Abhiramapuram 4th Street,13.03082175,80.2577467,tertiary,Safe
Abhiramapuram 4th Street,13.03079075597825,80.25824664908805,tertiary,Safe
Sunderajan Street,13.0298501,80.25877175,residential,Safe
Abhiramapuram 4th Street,13.03077425,80.2587662,tertiary,Safe
Abhiramapuram 4th Street,13.03079075597825,80.25824664908805,tertiary,Safe
Abhiramapuram 4th Street,13.0309461,80.25599005000001,residential,Safe
CP Ramaswamy Road,13.030636,80.2566266,secondary,Safe
Abhiramapuram 4th Street,13.030861267495142,80.25718590125749,tertiary,Safe
Warren Road,13.0315161,80.26022714999999,tertiary,Safe
CP Ramaswamy Street,13.0299569,80.2594875,residential,Safe
Abhiramapuram 4th Street,13.03078625,80.25980720000001,tertiary,Safe
Abhiramapuram 4th Street,13.030778099999996,80.25912,tertiary,Safe
Warren Road,13.03075955,80.2601871,tertiary,Safe
Abhiramapuram 4th Street,13.03078625,80.25980720000001,tertiary,Safe
Natesan Colony,13.0355,80.25933889999999,tertiary,Safe
Bakthavachalam Road,13.03530078185976,80.25984752657212,tertiary,Safe
Luz Church Road,13.0386976,80.25790375,secondary,Safe
Natesan Colony,13.0355321,80.2588406,tertiary,Safe
Bheemana Mudali 1st Street,13.03533825,80.2588614,residential,Safe
Bheemana Mudali 1st Street,13.03405025,80.25868679999999,residential,Safe
Doctor Ranga Road,13.0333646,80.2587967,secondary,Safe
Doctor Ranga Road,13.03334825,80.25840015,secondary,Safe
CV Raman Road,13.034735482258062,80.25804952368352,tertiary,Safe
CV Raman Road,13.034829258473518,80.2574400503609,tertiary,Safe
CP Ramaswamy Road,13.03592495,80.25744375,residential,Safe
D'Silva Lane,13.03691125,80.25981755000001,residential,Safe
d'Silva Road,13.036190364680104,80.26000425731725,tertiary,Safe
D'Silva Lane,13.03691125,80.25981755000001,residential,Safe
Desika Road,13.036511920594092,80.25856363957227,tertiary,Safe
Kabali Garden,13.03552635,80.26570319999999,residential,Safe
Kabali Garden,13.0353265,80.2656814,residential,Safe
Luz Avenue,13.0354933,80.26528235,residential,Safe
Luz Avenue,13.0353624,80.2661156,residential,Safe
Kabali Garden,13.0360964,80.2659621,residential,Safe
Kabali Garden,13.03607555,80.2657736,residential,Safe
East Abhiramapuram 1st Street,13.03507383839866,80.2624309198959,residential,Safe
Luz Avenue,13.035666936296057,80.26296560719224,residential,Safe
Luz Avenue 2nd Street,13.0352371,80.2638372,residential,Safe
Luz Avenue,13.03560255,80.26364975,residential,Safe
Ramachandra Road,13.03659322190029,80.26394908322044,residential,Safe
Luz Avenue,13.035559666701747,80.26438148621838,residential,Safe
Luz Avenue,13.0354933,80.26528235,residential,Safe
